modelo,precision,recall,recall_micro,f1,hit_rate,cobertura,n_usuarios,lift
actual_25_variables,0.3025606828487597,0.35560439848626363,0.2858989500367271,0.32694505582637945,0.8720420683610868,0.38973192722588956,26243,0.0
con_variables_nuevas,0.30365049727546395,0.35642946627597777,0.286928749405885,0.3279299195691893,0.8722325953587623,0.3903155691515054,26243,0.002320184433112435
